,Unnamed: 0,dbn,school_name,borough,latitude,longitude,location,avg_perc Grads,latitude_rad,longitude_rad,trees,crashes,pc,shootings,arrests,programs,bins
74,74,03M485,Fiorello H. LaGuardia High School of Music & Art and Performing Arts,Manhattan,40.773629,-73.985273,"(40.773629, -73.985273)",98.01538461538462,0.711634074036643,-1.2912866118368629,1.018852970630904,0.41331649833063944,3.1129705409791892,-0.6454857371270983,-0.3731820346755553,-0.970966057465751,0.26645055940863616
75,75,03M492,"High School for Law, Advocacy and Community Justice",Manhattan,40.774351,-73.984753,"(40.774351, -73.984753)",74.77755102040817,0.7116466753138425,-1.2912775361247522,1.2135637934438945,0.3537742358312363,3.1129705409791892,-0.6454857371270983,-0.4004239201635612,-0.970966057465751,0.26645055940863616
76,76,08X320,Pelham Lab High School,Bronx,40.840702,-73.838545,"(40.840702, -73.838545)",68.6,0.7128047187258332,-1.2887257251319963,-1.3176769031249826,-0.5136374442600686,-0.12022762041809114,-0.83508564781407,-0.8827252261304586,-0.970966057465751,0.26645055940863616
77,77,03M494,High School of Arts and Technology,Manhattan,40.774351,-73.984753,"(40.774351, -73.984753)",69.07959183673469,0.7116466753138425,-1.2912775361247522,1.2135637934438945,0.3537742358312363,3.1129705409791892,-0.6454857371270983,-0.4004239201635612,-0.970966057465751,0.26645055940863616
78,78,03M541,Manhattan / Hunter Science High School,Manhattan,40.774351,-73.984753,"(40.774351, -73.984753)",96.20869565217392,0.7116466753138425,-1.2912775361247522,1.2135637934438945,0.3537742358312363,3.1129705409791892,-0.6454857371270983,-0.4004239201635612,-0.970966057465751,0.26645055940863616
79,79,03M859,Special Music School,Manhattan,40.774919,-73.982745,"(40.774919, -73.982745)",98.0,0.7116565887839937,-1.291242489913372,1.3604509053905365,0.7334157015274307,2.304671000629869,-0.6296857445698507,-0.18617248744185425,-0.970966057465751,0.6693533084106223
80,80,12X479,Bronx Career and College Preparatory High School,Bronx,40.827743,-73.900105,"(40.827743, -73.900105)",53.15238095238095,0.7125785415080672,-1.289800149819524,1.387778740171307,-0.6212898548589895,1.496371460280549,2.5461127594369235,0.3512979199535834,-0.3656705266347479,-0.5393549385953362
81,81,03M860,Frederick Douglass Academy II Secondary School,Manhattan,40.802207,-73.954142,"(40.802207, -73.954142)",71.61521739130436,0.7121328542302781,-1.2907432733874245,1.828440076011233,0.07368743303404393,-0.12022762041809114,1.2505133697426176,1.749971707257586,-0.6683182920502495,0.6693533084106223
82,82,04M372,ESPERANZA PREPARATORY ACADEMY,Manhattan,40.79307,-73.942303,"(40.79307, -73.942303)",73.58333333333333,0.7119733834965233,-1.2905366438572805,-0.439770210792727,0.5038207373297322,3.1129705409791892,1.5981132060020655,1.4838921590634149,-0.6683182920502495,-0.13645218959335
83,83,04M409,Coalition School for Social Change,Manhattan,40.798884,-73.933319,"(40.798884, -73.933319)",57.013461538461534,0.7120748569392342,-1.2903798434772815,-0.060596503209534865,1.0244582806245133,0.6880719199312288,0.7291136153534457,0.9644973423534149,0.8449205350272584,-0.13645218959335
84,84,04M435,Manhattan Center for Science and Mathematics,Manhattan,40.793856,-73.934028,"(40.793856, -73.934028)",90.27884615384616,0.7119871017844439,-1.2903922178616782,-0.7984480422903412,-0.20782838406313411,0.6880719199312288,0.22351385352152142,-0.050305725228088835,0.2396250041962552,0.26645055940863616
85,85,04M495,Park East High School,Manhattan,40.790543,-73.944356,"(40.790543, -73.944356)",81.38653846153846,0.7119292790263253,-1.2905724754668242,0.004307104394795316,0.6934033011278318,2.304671000629869,1.9299130497042658,2.4389001446618113,-0.970966057465751,-0.13645218959335
86,86,04M555,Central Park East High School,Manhattan,40.793763,-73.949381,"(40.793763, -73.949381)",80.74807692307692,0.7119854786282396,-1.2906601782617368,-0.0025248543003973346,0.2637463349321387,0.6880719199312288,1.1873133995136271,0.9136115562531775,-0.3656705266347479,-0.5393549385953362
87,87,04M610,Young Women's Leadership School,Manhattan,40.792741,-73.947428,"(40.792741, -73.947428)",99.2596153846154,0.7119676413632842,-1.2906260919814454,0.284417410897694,0.6019463859287486,2.304671000629869,1.8667130794752753,2.110369858980985,-0.3656705266347479,-0.5393549385953362
88,88,04M680,"Heritage School, The",Manhattan,40.791881,-73.946558,"(40.791881, -73.946558)",64.675,0.711952631531717,-1.290610907616953,0.18535400981740055,0.6448168149283189,2.304671000629869,1.8667130794752753,2.2157394160572346,-0.3656705266347479,-0.5393549385953362
89,89,05M148,Eagle Academy for Young Men of Harlem,Manhattan,40.817372,-73.947712,"(40.817372, -73.947712)",,0.7123975334113429,-1.290631048716521,0.8651338999890693,-0.051589487264700265,-0.9285271607674112,1.455913272986837,0.9776042872580215,-0.970966057465751,0.6693533084106223
90,90,05M157,The Urban Assembly School for Global Commerce,Manhattan,40.807383,-73.939433,"(40.807383, -73.939433)",71.1,0.7122231924723612,-1.2904865529077485,1.0735086401924452,1.2002270395227512,1.496371460280549,1.8667130794752753,3.5900839722964766,-0.6683182920502495,0.6693533084106223
91,91,05M304,Mott Hall High School,Manhattan,40.817372,-73.947712,"(40.817372, -73.947712)",72.67777777777778,0.7123975334113429,-1.290631048716521,0.8651338999890693,-0.051589487264700265,-0.9285271607674112,1.455913272986837,0.9776042872580215,-0.970966057465751,0.6693533084106223
92,92,05M362,Columbia Secondary School,Manhattan,40.810431,-73.955809,"(40.810431, -73.955809)",99.1375,0.712276390107962,-1.290772368026055,0.5850235934861706,0.34091310713136525,1.496371460280549,0.9503135111549126,1.812336778437675,-0.3656705266347479,-0.13645218959335
93,93,05M367,Academy for Social Action: A College Board School,Manhattan,40.815256,-73.955325,"(40.815256, -73.955325)",58.74516129032258,0.7123606022443707,-1.2907639206324757,-0.8565196911994787,0.23135534413246345,2.304671000629869,0.8397135632541791,0.9929385561333456,-0.6683182920502495,-0.5393549385953362
94,94,05M369,Urban Assembly School for the Performing Arts,Manhattan,40.815256,-73.955325,"(40.815256, -73.955325)",77.23888888888888,0.7123606022443707,-1.2907639206324757,-0.8565196911994787,0.23135534413246345,2.304671000629869,0.8397135632541791,0.9929385561333456,-0.6683182920502495,-0.5393549385953362
95,95,05M499,Frederick Douglass Academy,Manhattan,40.824319,-73.93712,"(40.824319, -73.93712)",84.0923076923077,0.712518781434479,-1.2904461834421497,0.03163493917556592,0.08130884263396754,1.496371460280549,0.5079137195519788,0.502670283655805,-0.6683182920502495,0.6693533084106223
96,96,05M670,Thurgood Marshall Academy for Learning and Social Change,Manhattan,40.815509,-73.944202,"(40.815509, -73.944202)",84.54807692307692,0.7123650179273783,-1.290569787659776,1.5073380173371784,0.35710860253120286,3.9212700813285086,2.7041126850093997,1.7997438313724647,-0.3656705266347479,0.26645055940863616
97,97,05M692,"High School for Mathematics, Science and Engineering at City College",Manhattan,40.82074,-73.949097,"(40.82074, -73.949097)",92.7061224489796,0.71245631610055,-1.2906552215266611,1.7669524477544991,-0.16972133606351608,-0.9285271607674112,0.38151377909399775,0.5090095903416932,-0.6683182920502495,0.26645055940863616
98,98,06M211,Inwood Early College for Health and Information Technologies,Manhattan,40.866053,-73.924835,"(40.866053, -73.924835)",,0.7132471771445063,-1.2902317697435424,0.6021034902241522,0.2361187251324157,-0.12022762041809114,0.19191386840702615,0.7563282173978979,0.8449205350272584,0.26645055940863616
99,99,06M293,City College Academy of the Arts,Manhattan,40.86079,-73.930672,"(40.86079, -73.930672)",96.81923076923076,0.7131553204659739,-1.2903336446119813,-0.4158583553595527,-0.6260532358589418,-0.12022762041809114,-0.0766860050661836,-0.3944272787039373,0.5422727696117567,-0.13645218959335
100,100,06M346,Community Health Academy of the Heights,Manhattan,40.833687,-73.942072,"(40.833687, -73.942072)",72.02307692307691,0.7126822838788057,-1.2905326121467084,0.7660704989087759,0.004142070434741069,2.304671000629869,0.3025138163077596,0.738166960405894,-0.970966057465751,-0.13645218959335
101,101,06M348,Washington Heights Expeditionary Learning School,Manhattan,40.848908,-73.930948,"(40.848908, -73.930948)",79.53461538461539,0.7129479404442519,-1.2903384617207168,0.34590503915442783,0.8062954308267002,-0.12022762041809114,-0.04508601995168833,1.631752204196428,0.5422727696117567,-0.13645218959335
102,102,06M423,High School for Excellence and Innovation,Manhattan,40.866053,-73.924835,"(40.866053, -73.924835)",46.17619047619048,0.7132471771445063,-1.2902317697435424,0.6021034902241522,0.2361187251324157,-0.12022762041809114,0.19191386840702615,0.7563282173978979,0.8449205350272584,0.26645055940863616
103,103,06M462,The College Academy,Manhattan,40.855954,-73.927051,"(40.855954, -73.927051)",68.11730769230769,0.7130709163433473,-1.2902704462397667,0.12045040221307038,-0.6284349263589178,-0.9285271607674112,-0.0292860273944407,-0.31338695269244793,1.4502160658582617,-0.5393549385953362
104,104,06M463,High School for Media and Communications,Manhattan,40.855954,-73.927051,"(40.855954, -73.927051)",65.87884615384615,0.7130709163433473,-1.2902704462397667,0.12045040221307038,-0.6284349263589178,-0.9285271607674112,-0.0292860273944407,-0.31338695269244793,1.4502160658582617,-0.5393549385953362
105,105,06M467,High School for Law and Public Service,Manhattan,40.855954,-73.927051,"(40.855954, -73.927051)",73.62307692307692,0.7130709163433473,-1.2902704462397667,0.12045040221307038,-0.6284349263589178,-0.9285271607674112,-0.0292860273944407,-0.31338695269244793,1.4502160658582617,-0.5393549385953362
106,106,06M468,High School for Health Careers and Sciences,Manhattan,40.855954,-73.927051,"(40.855954, -73.927051)",65.61346153846154,0.7130709163433473,-1.2902704462397667,0.12045040221307038,-0.6284349263589178,-0.9285271607674112,-0.0292860273944407,-0.31338695269244793,1.4502160658582617,-0.5393549385953362
107,107,06M540,A. Philip Randolph Campus High School,Manhattan,40.818188,-73.950356,"(40.818188, -73.950356)",78.61923076923077,0.7124117752980391,-1.2906771952219438,0.6533431804380971,-0.17829542186343014,-0.12022762041809114,0.6975136302389504,0.2984418088023266,-0.970966057465751,0.26645055940863616
108,108,06M552,Gregorio Luperon High School for Science and Mathematics,Manhattan,,,"(nan, nan)",73.78461538461539,,,-3.025666576923145,-1.5749187310494301,-0.9285271607674112,-0.9456855957148034,-1.170564016192408,-0.970966057465751,-0.5393549385953362
109,109,07X221,South Bronx Preparatory: A College Board School,Bronx,40.813983,-73.920782,"(40.813983, -73.920782)",89.54883720930232,0.7123383842029928,-1.2901610315489591,-0.05376454451434221,0.24231112043235362,0.6880719199312288,2.0247130050477518,2.522424793563716,1.7528638312737632,-0.13645218959335
110,110,07X223,M.S. 223 The Laboratory School of Finance and Technology,Bronx,40.813983,-73.920782,"(40.813983, -73.920782)",86.65,0.7123383842029928,-1.2901610315489591,-0.05376454451434221,0.24231112043235362,0.6880719199312288,2.0247130050477518,2.522424793563716,1.7528638312737632,-0.13645218959335
111,111,07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",Bronx,40.810803,-73.907015,"(40.810803, -73.907015)",66.55,0.7122828827327794,-1.289920752070837,-0.6515609303436991,-0.3126227660620836,-0.9285271607674112,0.04971393539179746,-0.1593589334866786,-0.970966057465751,0.26645055940863616
112,112,07X334,International Community High School,Bronx,40.81004,-73.917792,"(40.81004, -73.917792)",51.30277777777778,0.7122695658705867,-1.2901088462043244,0.09312256743229977,-0.46647997236054134,1.496371460280549,2.2617128934064663,1.3942852023953196,0.8449205350272584,0.26645055940863616
113,113,07X427,Community School for Social Justice,Bronx,40.815938,-73.930386,"(40.815938, -73.930386)",68.15510204081633,0.7123725053898694,-1.2903286529703204,-1.198117625959111,0.5176345422295937,-0.12022762041809114,-0.45588582644012676,-0.5982274220245853,0.5422727696117567,-0.5393549385953362
114,114,07X473,Mott Haven Village Preparatory High School,Bronx,40.81825,-73.91103,"(40.81825, -73.91103)",66.29795918367347,0.7124128574021754,-1.2899908270403044,0.5576957587054,-0.17305570276348267,-0.12022762041809114,1.534913235773075,1.5856637312638897,0.8449205350272584,0.26645055940863616
115,115,07X495,University Heights Secondary School,Bronx,40.81825,-73.91103,"(40.81825, -73.91103)",88.98461538461538,0.7124128574021754,-1.2899908270403044,0.5576957587054,-0.17305570276348267,-0.12022762041809114,1.534913235773075,1.5856637312638897,0.8449205350272584,0.26645055940863616
116,116,07X500,Hostos-Lincoln Academy of Science,Bronx,40.815498,-73.91224,"(40.815498, -73.91224)",87.10192307692309,0.7123648259411605,-1.2900119455242536,-0.34412278906002985,-0.04063371096481009,1.496371460280549,0.7923135855824363,1.724186148981203,2.3581593621047663,1.0722560574126083
117,117,07X520,Foreign Language Academy of Global Studies,Bronx,40.811162,-73.909804,"(40.811162, -73.909804)",62.1,0.7122891484647941,-1.289969429303675,-0.3202109336268556,-0.5827064687593763,1.496371460280549,0.4447137493229883,0.12873685549496897,-0.6683182920502495,1.0722560574126083
118,118,07X522,Bronx Design and Construction Academy,Bronx,40.818232,-73.919867,"(40.818232, -73.919867)",57.345454545454544,0.7124125432429101,-1.2901450617863033,-0.6310650542581212,0.3237649355315371,1.496371460280549,1.2979133474143605,2.1139678438567593,1.4502160658582617,-0.13645218959335
119,119,07X527,Bronx Leadership Academy II High School,Bronx,40.82231,-73.923829,"(40.82231, -73.923829)",69.69795918367346,0.7124837177698065,-1.2902142117312672,-0.4568501075307086,-0.4902968773603026,-0.12022762041809114,1.0925134441701414,-0.2461389020380937,-0.970966057465751,-0.13645218959335
120,120,07X547,New Explorers High School,Bronx,40.82231,-73.923829,"(40.82231, -73.923829)",59.52040816326531,0.7124837177698065,-1.2902142117312672,-0.4568501075307086,-0.4902968773603026,-0.12022762041809114,1.0925134441701414,-0.2461389020380937,-0.970966057465751,-0.13645218959335
121,121,07X548,Urban Assembly School for Careers in Sports,Bronx,40.82231,-73.923829,"(40.82231, -73.923829)",81.40192307692307,0.7124837177698065,-1.2902142117312672,-0.4568501075307086,-0.4902968773603026,-0.12022762041809114,1.0925134441701414,-0.2461389020380937,-0.970966057465751,-0.13645218959335
122,122,07X551,The Urban Assembly Bronx Academy of Letters,Bronx,40.813641,-73.925313,"(40.813641, -73.925313)",80.53695652173913,0.7123324151769509,-1.2902401124173668,-0.5695774260013873,0.44046777003036724,2.304671000629869,2.1669129380629806,2.6899880892069223,0.8449205350272584,-0.5393549385953362
123,123,07X600,Alfred E. Smith Career and Technical Education High School,Bronx,40.818232,-73.919867,"(40.818232, -73.919867)",57.75384615384615,0.7124125432429101,-1.2901450617863033,-0.6310650542581212,0.3237649355315371,1.496371460280549,1.2979133474143605,2.1139678438567593,1.4502160658582617,-0.13645218959335
124,124,07X670,Health Opportunities High School,Bronx,40.815938,-73.930386,"(40.815938, -73.930386)",68.67884615384615,0.7123725053898694,-1.2903286529703204,-1.198117625959111,0.5176345422295937,-0.12022762041809114,-0.45588582644012676,-0.5982274220245853,0.5422727696117567,-0.5393549385953362
125,125,08X269,Bronx Studio School for Writers and Artists,Bronx,40.820579,-73.893128,"(40.820579, -73.893128)",71.04761904761905,0.7124535061204544,-1.2896783781976129,0.7011668913044456,1.1664070344230903,-0.12022762041809114,1.5033132506585798,1.148251569937606,1.7528638312737632,-0.13645218959335
126,126,08X282,Women's Academy of Excellence,Bronx,40.814833,-73.85658,"(40.814833, -73.85658)",72.78333333333333,0.7123532195016348,-1.2890404952625936,-0.5285856738302315,-1.2733967137524527,-0.9285271607674112,-0.7086857073560889,-0.9844967983309335,0.5422727696117567,-0.5393549385953362
127,127,08X293,Renaissance High School for Musical Theater & Technology,Bronx,40.840702,-73.838545,"(40.840702, -73.838545)",73.95,0.7128047187258332,-1.2887257251319963,-1.3176769031249826,-0.5136374442600686,-0.12022762041809114,-0.83508564781407,-0.8827252261304586,-0.970966057465751,0.26645055940863616
128,128,08X305,Pablo Neruda Academy,Bronx,40.82229,-73.856167,"(40.82229, -73.856167)",61.141304347826086,0.712483368703956,-1.2890332870527828,-0.13916402820425033,-0.8332603093568647,-0.9285271607674112,-0.3768858636538886,-0.7331518548661241,1.14756830044276,-0.13645218959335
129,129,08X312,Millennium Art Academy,Bronx,40.82229,-73.856167,"(40.82229, -73.856167)",70.50652173913043,0.712483368703956,-1.2890332870527828,-0.13916402820425033,-0.8332603093568647,-0.9285271607674112,-0.3768858636538886,-0.7331518548661241,1.14756830044276,-0.13645218959335
130,130,08X332,Holcombe L. Rucker School of Community Research,Bronx,40.817512,-73.898212,"(40.817512, -73.898212)",60.61388888888889,0.7123999768722957,-1.289767110736784,0.9402854456361884,0.3613956454311599,-0.12022762041809114,1.408513295315094,1.6564241004874523,1.14756830044276,-0.5393549385953362
131,131,08X348,Schuylerville Preparatory High School,Bronx,40.840702,-73.838545,"(40.840702, -73.838545)",64.5,0.7128047187258332,-1.2887257251319963,-1.3176769031249826,-0.5136374442600686,-0.12022762041809114,-0.83508564781407,-0.8827252261304586,-0.970966057465751,0.26645055940863616
132,132,08X349,Bronx River High School,Bronx,40.840702,-73.838545,"(40.840702, -73.838545)",70.3,0.7128047187258332,-1.2887257251319963,-1.3176769031249826,-0.5136374442600686,-0.12022762041809114,-0.83508564781407,-0.8827252261304586,-0.970966057465751,0.26645055940863616
133,133,08X367,"Archimedes Academy for Math, Science and Technology Applications",Bronx,40.814833,-73.85658,"(40.814833, -73.85658)",62.175,0.7123532195016348,-1.2890404952625936,-0.5285856738302315,-1.2733967137524527,-0.9285271607674112,-0.7086857073560889,-0.9844967983309335,0.5422727696117567,-0.5393549385953362
134,134,08X376,Antonia Pantoja Preparatory Academy: A College Board School,Bronx,40.82229,-73.856167,"(40.82229, -73.856167)",65.26875,0.712483368703956,-1.2890332870527828,-0.13916402820425033,-0.8332603093568647,-0.9285271607674112,-0.3768858636538886,-0.7331518548661241,1.14756830044276,-0.13645218959335
135,135,08X405,Herbert H. Lehman High School,Bronx,40.840702,-73.838545,"(40.840702, -73.838545)",56.20576923076923,0.7128047187258332,-1.2887257251319963,-1.3176769031249826,-0.5136374442600686,-0.12022762041809114,-0.83508564781407,-0.8827252261304586,-0.970966057465751,0.26645055940863616
136,136,08X432,BRONX BRIDGES HIGH SCHOOL,Bronx,40.82229,-73.856167,"(40.82229, -73.856167)",61.9375,0.712483368703956,-1.2890332870527828,-0.13916402820425033,-0.8332603093568647,-0.9285271607674112,-0.3768858636538886,-0.7331518548661241,1.14756830044276,-0.13645218959335
137,137,08X452,Bronx Guild,Bronx,40.82229,-73.856167,"(40.82229, -73.856167)",64.45192307692308,0.712483368703956,-1.2890332870527828,-0.13916402820425033,-0.8332603093568647,-0.9285271607674112,-0.3768858636538886,-0.7331518548661241,1.14756830044276,-0.13645218959335
138,138,08X519,"Felisa Rincon de Gautier Institute for Law and Public Policy, The",Bronx,40.821146,-73.881479,"(40.821146, -73.881479)",52.40652173913043,0.7124634021373132,-1.2894750647930475,-1.0922222661836252,-0.20687570786314366,-0.9285271607674112,-0.48748581155462206,-0.7654480524415274,-0.970966057465751,0.6693533084106223
139,139,08X530,Banana Kelly High School,Bronx,40.817512,-73.898212,"(40.817512, -73.898212)",55.10576923076923,0.7123999768722957,-1.289767110736784,0.9402854456361884,0.3613956454311599,-0.12022762041809114,1.408513295315094,1.6564241004874523,1.14756830044276,-0.5393549385953362
140,140,08X558,Westchester Square Academy,Bronx,40.840702,-73.838545,"(40.840702, -73.838545)",75.55,0.7128047187258332,-1.2887257251319963,-1.3176769031249826,-0.5136374442600686,-0.12022762041809114,-0.83508564781407,-0.8827252261304586,-0.970966057465751,0.26645055940863616
141,141,08X559,School for Tourism and Hospitality,Bronx,40.821675,-73.903546,"(40.821675, -73.903546)",56.11111111111112,0.7124726349290562,-1.2898602065990854,1.1623241032299496,-0.4426630673607801,2.304671000629869,1.7403131390172943,0.5538987349823067,2.0555115966892648,-0.5393549385953362
142,142,08X561,Bronx Compass High School,Bronx,40.82229,-73.856167,"(40.82229, -73.856167)",47.388888888888886,0.712483368703956,-1.2890332870527828,-0.13916402820425033,-0.8332603093568647,-0.9285271607674112,-0.3768858636538886,-0.7331518548661241,1.14756830044276,-0.13645218959335
143,143,09X227,Bronx Collegiate Academy,Bronx,40.840422,-73.91091,"(40.840422, -73.91091)",56.06739130434782,0.7127998318039276,-1.2899887326452022,0.6191833869621338,-0.16924499796352088,-0.12022762041809114,1.6455131836738084,1.0205231068476157,1.14756830044276,-0.5393549385953362
144,144,09X231,Eagle Academy for Young Men,Bronx,40.844958,-73.89705,"(40.844958, -73.89705)",70.72608695652174,0.712878999938798,-1.2897468300108756,-0.00594083364799366,0.6643466770281231,0.6880719199312288,1.0609134590556462,1.2118159694096196,-0.6683182920502495,0.26645055940863616
145,145,09X241,"Urban Assembly School for Applied Math and Science, The",Bronx,40.839244,-73.901316,"(40.839244, -73.901316)",88.81935483870969,0.7127792718253392,-1.2898212857567657,-0.35437072710281886,-0.47981743916040764,-0.9285271607674112,-0.18728595296691702,-0.5236120690055502,0.2396250041962552,0.6693533084106223
146,146,09X250,Eximius College Preparatory Academy: A College Board School,Bronx,40.833665,-73.902499,"(40.833665, -73.902499)",83.37,0.7126818999063704,-1.289841933001817,-0.023020730385975286,-0.4760067343604458,1.496371460280549,1.534913235773075,0.31651739948776453,0.5422727696117567,-0.5393549385953362
147,147,09X252,Mott Hall Bronx High School,Bronx,40.839244,-73.901316,"(40.839244, -73.901316)",79.88837209302325,0.7127792718253392,-1.2898212857567657,-0.35437072710281886,-0.47981743916040764,-0.9285271607674112,-0.18728595296691702,-0.5236120690055502,0.2396250041962552,0.6693533084106223
148,148,09X260,Bronx Center for Science and Mathematics,Bronx,40.833665,-73.902499,"(40.833665, -73.902499)",90.395,0.7126818999063704,-1.289841933001817,-0.023020730385975286,-0.4760067343604458,1.496371460280549,1.534913235773075,0.31651739948776453,0.5422727696117567,-0.5393549385953362
149,149,09X263,Validus Preparatory Academy: An Expeditionary Learning School,Bronx,40.839244,-73.901316,"(40.839244, -73.901316)",69.0975,0.7127792718253392,-1.2898212857567657,-0.35437072710281886,-0.47981743916040764,-0.9285271607674112,-0.18728595296691702,-0.5236120690055502,0.2396250041962552,0.6693533084106223
150,150,09X276,Leadership Institute,Bronx,40.840891,-73.898166,"(40.840891, -73.898166)",52.79,0.7128080173981194,-1.289766307885328,-0.7403763933812035,-0.30166698976219347,-0.12022762041809114,0.33411380142225483,0.44133320815450866,0.8449205350272584,1.4751588064145946
151,151,09X297,Morris Academy for Collaborative Studies,Bronx,40.827642,-73.904473,"(40.827642, -73.904473)",70.0195652173913,0.7125767787255227,-1.2898763858012512,0.5884395728337669,-0.4745777200604602,0.6880719199312288,2.056312990162247,0.09429900025541431,0.2396250041962552,-0.5393549385953362
152,152,09X324,Bronx Early College Academy for Teaching & Learning,Bronx,40.828696,-73.917668,"(40.828696, -73.917668)",92.07619047619048,0.7125951744958388,-1.290106681996052,1.5585777075511233,0.0827378569339532,0.6880719199312288,1.5665132208875703,1.6861503088658738,-0.970966057465751,1.0722560574126083
153,153,09X327,Comprehensive Model School Project M.S. 327,Bronx,40.842495,-73.916082,"(40.842495, -73.916082)",85.33333333333333,0.7128360124793215,-1.2900790010741152,0.410808646758758,0.8882255840258788,-0.12022762041809114,1.408513295315094,1.2850606615235978,0.5422727696117567,-0.13645218959335
154,154,09X329,DreamYard Preparatory School,Bronx,40.840422,-73.91091,"(40.840422, -73.91091)",52.78421052631579,0.7127998318039276,-1.2899887326452022,0.6191833869621338,-0.16924499796352088,-0.12022762041809114,1.6455131836738084,1.0205231068476157,1.14756830044276,-0.5393549385953362
155,155,09X350,New Directions Secondary School,Bronx,40.840422,-73.91091,"(40.840422, -73.91091)",,0.7127998318039276,-1.2899887326452022,0.6191833869621338,-0.16924499796352088,-0.12022762041809114,1.6455131836738084,1.0205231068476157,1.14756830044276,-0.5393549385953362
156,156,09X365,Academy for Language and Technology,Bronx,40.849623,-73.91607,"(40.849623, -73.91607)",88.13548387096773,0.7129604195484036,-1.290078791634605,0.9471174043313811,0.10417307143373834,0.6880719199312288,1.4401132804295893,0.32885334763327667,0.2396250041962552,-0.13645218959335
157,157,09X403,Bronx International High School,Bronx,40.827642,-73.904473,"(40.827642, -73.904473)",71.82115384615385,0.7125767787255227,-1.2898763858012512,0.5884395728337669,-0.4745777200604602,0.6880719199312288,2.056312990162247,0.09429900025541431,0.2396250041962552,-0.5393549385953362
158,158,09X404,School for Excellence,Bronx,40.827642,-73.904473,"(40.827642, -73.904473)",66.0173076923077,0.7125767787255227,-1.2898763858012512,0.5884395728337669,-0.4745777200604602,0.6880719199312288,2.056312990162247,0.09429900025541431,0.2396250041962552,-0.5393549385953362
159,159,09X412,Bronx High School of Business,Bronx,40.840422,-73.91091,"(40.840422, -73.91091)",51.20192307692308,0.7127998318039276,-1.2899887326452022,0.6191833869621338,-0.16924499796352088,-0.12022762041809114,1.6455131836738084,1.0205231068476157,1.14756830044276,-0.5393549385953362
160,160,09X413,Bronx High School for Medical Science,Bronx,40.840422,-73.91091,"(40.840422, -73.91091)",87.66326530612245,0.7127998318039276,-1.2899887326452022,0.6191833869621338,-0.16924499796352088,-0.12022762041809114,1.6455131836738084,1.0205231068476157,1.14756830044276,-0.5393549385953362
161,161,09X505,"Bronx School for Law, Government and Justice",Bronx,40.827607,-73.918681,"(40.827607, -73.918681)",78.54807692307692,0.7125761678602845,-1.2901243621813747,1.2887153390910135,0.2189705535325876,0.6880719199312288,1.8035131092462848,1.5998843381538552,-0.6683182920502495,1.0722560574126083
162,162,09X517,Frederick Douglass Academy III Secondary School,Bronx,40.833511,-73.90449,"(40.833511, -73.90449)",75.5906976744186,0.7126792120993223,-1.289876682507224,-0.14258000755184666,-0.3416793901617924,2.304671000629869,2.2617128934064663,0.7436496040261216,0.5422727696117567,-0.5393549385953362
163,163,09X525,Bronx Leadership Academy High School,Bronx,40.843588,-73.903236,"(40.843588, -73.903236)",67.73846153846154,0.7128550889280457,-1.289854796078404,0.02138700113277694,0.6672047056280944,-0.12022762041809114,1.2189133846281224,1.147137907952247,-0.970966057465751,-0.5393549385953362
164,164,09X543,High School for Violin and Dance,Bronx,40.827642,-73.904473,"(40.827642, -73.904473)",71.96326530612245,0.7125767787255227,-1.2898763858012512,0.5884395728337669,-0.4745777200604602,0.6880719199312288,2.056312990162247,0.09429900025541431,0.2396250041962552,-0.5393549385953362
165,165,09X564,Claremont International HS,Bronx,40.840422,-73.91091,"(40.840422, -73.91091)",67.53333333333333,0.7127998318039276,-1.2899887326452022,0.6191833869621338,-0.16924499796352088,-0.12022762041809114,1.6455131836738084,1.0205231068476157,1.14756830044276,-0.5393549385953362
166,166,19K422,Spring Creek Community School,Brooklyn,40.657459,-73.874756,"(40.657459, -73.874756)",,0.7096065250446013,-1.2893577263074365,-0.3099629955840666,-1.16193359835357,-0.9285271607674112,-0.6770857222415937,-1.0728187604005377,-0.970966057465751,-0.5393549385953362
167,167,09X568,Young Women's Leadership School of the Bronx,Bronx,40.848516,-73.908427,"(40.848516, -73.908427)",,0.7129410987535839,-1.2899453961198752,1.2443076075722614,0.6929269630278365,-0.9285271607674112,2.1669129380629806,1.5690444677900748,0.5422727696117567,-0.5393549385953362
168,168,10X141,Riverdale / Kingsbridge Academy (Middle School / High School 141),Bronx,40.888338,-73.913486,"(40.888338, -73.913486)",86.82115384615385,0.7136361237683132,-1.2900336923267337,-0.6037372194773506,-1.1795581080533932,-0.12022762041809114,-0.9140856106003081,-1.111539930968395,-0.970966057465751,-0.13645218959335
169,169,10X213,Bronx Engineering and Technology Academy,Bronx,40.877105,-73.912256,"(40.877105, -73.912256)",75.18139534883721,0.7134400709334366,-1.290012224776934,-1.4713959737668172,-0.893278909956263,0.6880719199312288,-0.534885789226365,-0.8614799821020765,0.2396250041962552,-0.5393549385953362
170,170,10X225,Theatre Arts Production Company School,Bronx,40.854493,-73.896717,"(40.854493, -73.896717)",85.67999999999999,0.7130454170829756,-1.2897410180644664,0.9744452391121516,-0.05349483966468117,-0.9285271607674112,2.356512848749952,2.000802652882999,-0.06302276121924635,-0.5393549385953362
